datetime,co,no2,o3,pm10,so2
2021-07-12 20:00:00,195.0,32.3,50.5,14.1,1.01
2021-07-12 22:00:00,157.0,21.0,59.3,14.1,0.431
2021-07-12 23:00:00,171.0,30.1,45.8,14.1,0.619
2021-07-13 00:00:00,185.0,29.4,40.3,14.1,0.822
2021-07-13 03:00:00,125.0,7.04,60.7,19.1,1.26
2021-07-13 05:00:00,161.0,13.7,40.1,15.1,1.08
2021-07-13 06:00:00,193.0,23.3,42.7,15.1,1.17
2021-07-13 07:00:00,174.0,32.2,40.2,19.6,1.45
2021-07-13 11:00:00,174.0,13.9,69.2,28.1,1.82
2021-07-13 13:00:00,220.0,26.7,51.1,34.2,1.7
2021-07-13 14:00:00,198.0,21.7,57.2,40.2,1.14
2021-07-13 15:00:00,207.0,24.9,55.8,40.2,0.881
2021-07-13 16:00:00,220.0,34.9,48.1,30.7,0.861
2021-07-13 17:00:00,203.0,20.8,61.6,21.1,0.656
2021-07-13 18:00:00,223.0,35.7,53.3,21.1,0.803
2021-07-13 19:00:00,202.0,20.8,78.9,18.1,0.889
2021-07-13 22:00:00,306.0,52.1,34.0,21.6,0.832
2021-07-14 00:00:00,363.0,51.8,17.6,28.1,1.03
2021-07-14 03:00:00,194.0,11.6,58.4,40.2,0.855
2021-07-14 04:00:00,220.0,12.4,49.3,30.2,0.832
2021-07-14 05:00:00,186.0,6.29,63.2,20.1,0.913
2021-07-14 07:00:00,191.0,12.5,52.7,21.1,1.56
2021-07-14 09:00:00,247.0,24.0,69.0,22.1,1.24
2021-07-14 10:00:00,227.0,20.4,77.8,29.6,1.03
2021-07-14 11:00:00,284.0,59.5,52.1,37.2,1.31
2021-07-14 12:00:00,260.0,50.8,50.4,37.2,2.76
2021-07-14 13:00:00,189.0,20.4,72.0,-1.0,1.93
2021-07-14 14:00:00,189.0,20.6,74.8,-1.0,1.35
2021-07-14 18:00:00,225.0,28.6,70.7,21.1,0.713
2021-07-14 20:00:00,270.0,36.4,58.7,24.1,0.958
2021-07-14 21:00:00,244.0,33.9,56.2,28.1,1.02
2021-07-14 23:00:00,218.0,13.1,65.9,32.2,0.498
2021-07-15 01:00:00,190.0,3.19,75.2,27.1,0.466
2021-07-15 02:00:00,188.0,3.06,75.8,27.1,0.423
2021-07-15 15:00:00,269.0,38.4,72.9,37.7,0.682
2021-07-15 17:00:00,271.0,25.3,77.6,43.2,0.676
2021-07-16 20:00:00,205.0,18.0,55.9,24.1,0.951
2021-07-16 23:00:00,191.0,14.5,45.1,18.1,0.749
2021-07-17 01:00:00,145.0,4.8,46.9,19.1,1.14
2021-07-17 15:00:00,148.0,15.8,52.0,16.1,1.08
2021-07-17 16:00:00,142.0,18.4,48.5,16.1,1.43
2021-07-17 17:00:00,165.0,22.9,45.7,16.1,1.55
2021-07-17 18:00:00,167.0,17.0,58.3,16.6,1.2
2021-07-17 19:00:00,153.0,8.77,71.2,17.1,0.896
2021-07-17 20:00:00,128.0,2.83,80.6,17.1,0.991
2021-07-17 22:00:00,124.0,5.14,50.9,16.1,1.34
2021-07-17 23:00:00,131.0,6.71,44.3,16.1,1.22
2021-07-18 00:00:00,143.0,10.0,37.8,16.6,0.989
2021-07-18 01:00:00,129.0,6.29,38.3,17.1,1.12
2021-07-18 02:00:00,119.0,3.07,40.2,17.1,1.04
2021-07-18 05:00:00,115.0,1.41,38.1,17.1,0.599
2021-07-18 08:00:00,116.0,-0.0308,48.2,17.1,0.715
2021-07-18 09:00:00,125.0,0.883,52.1,17.1,0.581
2021-07-18 10:00:00,145.0,1.04,55.7,17.1,0.689
2021-07-18 11:00:00,166.0,1.64,64.0,17.1,0.376
2021-07-18 12:00:00,180.0,2.27,72.2,17.1,0.413
2021-07-18 13:00:00,180.0,2.39,69.8,17.1,0.641
2021-07-19 11:00:00,133.0,5.6,43.2,13.1,0.993
2021-07-19 12:00:00,111.0,1.67,47.7,13.1,1.22
2021-07-19 16:00:00,109.0,2.78,54.1,12.1,0.99
2021-07-19 20:00:00,91.7,1.81,54.1,7.04,1.03
2021-07-19 22:00:00,104.0,3.66,49.9,7.04,1.06
2021-07-19 23:00:00,92.3,1.71,50.1,7.54,1.0
2021-07-20 00:00:00,92.7,0.466,50.2,8.04,1.12
2021-07-20 02:00:00,88.5,-0.0105,54.1,6.53,0.978
2021-07-20 03:00:00,86.3,0.265,52.1,5.03,1.3
2021-07-20 04:00:00,94.8,0.655,48.5,5.03,1.15
2021-07-20 05:00:00,88.1,0.183,48.2,3.52,1.05
2021-07-20 06:00:00,86.1,3.72,44.2,2.01,0.318
2021-07-20 07:00:00,102.0,9.47,38.6,2.01,0.318
2021-07-20 09:00:00,102.0,7.03,49.5,6.03,0.294
2021-07-20 10:00:00,103.0,9.32,47.1,6.03,0.445
2021-07-20 11:00:00,103.0,7.58,47.6,9.05,0.368
2021-07-20 13:00:00,106.0,5.07,52.9,12.1,0.187
2021-07-20 14:00:00,101.0,4.1,55.1,12.6,0.103
2021-07-20 18:00:00,106.0,1.75,67.2,32.2,0.29
2021-07-20 19:00:00,106.0,2.25,64.4,32.2,0.269
2021-07-20 20:00:00,136.0,9.04,49.7,24.6,0.188
2021-07-20 21:00:00,130.0,8.12,46.8,17.1,0.134
2021-07-20 22:00:00,156.0,11.3,41.7,17.1,0.127
2021-07-21 21:00:00,95.5,3.27,48.9,15.1,0.36
2021-07-21 22:00:00,93.9,3.52,48.1,15.1,0.159
2021-07-21 23:00:00,92.1,1.82,49.5,6.03,0.357
2021-07-22 00:00:00,95.5,5.18,46.6,-3.02,0.312
2021-07-22 01:00:00,91.0,1.05,50.2,-3.02,0.229
2021-07-22 02:00:00,86.8,2.61,46.4,-0.503,0.515
2021-07-22 04:00:00,87.0,1.85,45.0,2.01,0.241
2021-07-22 07:00:00,107.0,12.5,30.0,4.02,0.478
2021-07-22 08:00:00,107.0,10.4,36.6,13.6,0.24
2021-07-22 09:00:00,102.0,5.36,48.1,23.1,0.285
2021-07-22 10:00:00,96.7,2.99,53.3,23.1,0.42
2021-07-22 12:00:00,97.8,2.48,54.7,17.1,0.123
2021-07-22 14:00:00,93.6,1.82,54.1,22.1,0.229
2021-07-22 15:00:00,92.0,2.05,54.6,27.1,0.0887
2021-07-22 21:00:00,112.0,2.71,58.4,17.1,0.179
2021-07-22 22:00:00,117.0,1.69,58.7,17.1,0.298
2021-07-23 00:00:00,139.0,8.96,45.1,11.1,0.298
2021-07-23 06:00:00,151.0,6.29,41.5,6.03,0.443
2021-07-23 08:00:00,173.0,12.0,34.8,6.03,0.412
2021-07-23 09:00:00,172.0,12.5,34.7,-1.0,0.48
2021-07-23 10:00:00,173.0,12.3,36.0,2.99,0.333
2021-07-23 11:00:00,183.0,13.3,37.2,23.1,0.24
2021-07-23 12:00:00,188.0,13.3,39.6,23.1,0.193
2021-07-23 13:00:00,176.0,12.2,43.6,23.1,0.315
2021-07-23 14:00:00,158.0,8.71,47.4,25.1,0.249
2021-07-23 15:00:00,147.0,8.54,49.3,27.1,0.286
2021-07-23 17:00:00,124.0,4.1,56.2,20.6,0.107
2021-07-23 18:00:00,119.0,3.44,58.0,14.1,0.213
2021-07-23 19:00:00,116.0,3.31,55.1,14.1,0.296
2021-07-23 21:00:00,118.0,3.7,49.2,97.5,0.0106
2021-07-23 22:00:00,136.0,8.17,43.1,97.5,0.331
2021-07-23 23:00:00,132.0,8.44,40.9,69.3,0.155
2021-07-24 02:00:00,126.0,2.7,41.1,25.1,0.262
2021-07-24 05:00:00,139.0,23.8,13.6,8.04,0.603
2021-07-24 06:00:00,175.0,20.4,15.7,7.04,0.672
2021-07-24 07:00:00,131.0,25.2,22.5,7.04,0.996
2021-07-24 08:00:00,130.0,15.3,33.7,3.02,0.888
2021-07-24 09:00:00,144.0,13.4,37.5,-1.01,0.605
2021-07-24 10:00:00,133.0,12.3,41.6,-1.01,0.613
2021-07-24 11:00:00,143.0,11.8,47.0,0.503,1.38
2021-07-24 12:00:00,151.0,11.6,50.0,2.01,0.785
2021-07-24 14:00:00,145.0,13.2,51.2,7.04,0.42
2021-07-24 15:00:00,156.0,13.6,55.1,12.1,0.693
2021-07-24 22:00:00,122.0,5.59,53.8,3.02,0.438
2021-07-24 23:00:00,130.0,10.3,46.6,4.02,0.229
2021-07-25 01:00:00,129.0,5.43,47.3,5.03,0.295
2021-07-25 02:00:00,122.0,3.85,49.0,5.03,0.237
2021-07-25 03:00:00,121.0,3.85,45.7,5.03,0.3
2021-07-25 04:00:00,120.0,4.1,40.1,5.03,0.0357
2021-07-25 05:00:00,121.0,3.58,37.1,4.52,0.217
2021-07-25 06:00:00,115.0,3.0,38.6,4.02,0.209
2021-07-25 07:00:00,121.0,3.65,39.5,4.02,0.229
2021-07-25 09:00:00,118.0,2.56,49.9,7.04,0.361
2021-08-03 20:00:00,106.0,2.58,56.5,-1.0,0.279
2021-08-03 21:00:00,-1.0,-1.0,-1.0,29.1,-1.0
2021-08-03 22:00:00,101.0,5.22,48.1,29.1,0.15
2021-08-03 23:00:00,110.0,8.22,43.2,29.1,0.394
2021-08-04 00:00:00,109.0,7.62,41.1,17.6,0.124
2021-08-04 01:00:00,98.6,5.13,39.8,6.03,0.273
2021-08-04 02:00:00,105.0,5.94,33.4,6.03,0.218
2021-08-04 03:00:00,99.5,6.63,30.5,7.04,0.331
2021-08-04 04:00:00,102.0,10.2,25.1,8.04,0.273
2021-08-04 05:00:00,102.0,9.78,23.4,8.04,0.381
2021-08-04 06:00:00,112.0,14.3,20.9,8.04,0.513
2021-08-04 13:00:00,110.0,5.14,61.6,-1.0,0.466
2021-08-06 02:00:00,140.0,11.9,47.8,26.6,0.212
2021-08-06 03:00:00,125.0,10.5,44.5,50.3,0.61
2021-08-06 04:00:00,122.0,12.8,40.2,50.3,0.492
2021-08-06 05:00:00,123.0,14.7,38.9,33.2,0.496
2021-08-06 06:00:00,141.0,22.8,32.9,16.1,0.509
2021-08-06 07:00:00,246.0,46.1,27.2,16.1,1.45
2021-08-06 08:00:00,197.0,33.5,40.1,24.6,1.05
2021-08-06 09:00:00,142.0,19.1,58.7,33.2,0.668
2021-08-06 11:00:00,149.0,12.7,67.4,25.6,0.609
2021-08-06 12:00:00,138.0,12.0,63.7,18.1,0.439
2021-08-06 13:00:00,134.0,10.4,65.5,18.1,0.412
2021-08-06 16:00:00,135.0,8.14,68.4,17.1,0.764
2021-08-06 17:00:00,145.0,10.1,66.4,21.6,0.572
2021-08-06 18:00:00,155.0,8.59,71.0,26.1,0.748
2021-08-06 19:00:00,151.0,6.33,78.2,26.1,0.683
2021-08-06 22:00:00,141.0,4.12,75.3,17.1,0.603
2021-08-07 00:00:00,149.0,8.15,66.5,10.1,0.576
2021-08-07 01:00:00,151.0,6.14,62.3,10.1,0.76
2021-08-07 02:00:00,153.0,6.35,60.4,10.1,0.598
2021-08-07 03:00:00,159.0,5.08,57.3,10.1,0.659
2021-08-07 04:00:00,154.0,3.73,63.0,10.1,0.704
2021-08-07 05:00:00,152.0,2.29,67.2,9.05,0.429
2021-08-07 06:00:00,149.0,1.89,66.0,8.04,0.57
2021-08-07 07:00:00,148.0,2.38,63.9,8.04,0.512
2021-08-07 08:00:00,147.0,4.08,60.4,8.54,0.474
2021-08-07 09:00:00,162.0,6.51,54.7,9.05,0.562
2021-08-07 10:00:00,187.0,6.41,54.6,9.05,0.607
2021-08-07 11:00:00,203.0,10.8,51.2,8.04,0.544
2021-08-07 12:00:00,207.0,15.7,43.3,7.04,0.711
2021-08-07 13:00:00,195.0,14.5,41.5,7.04,0.738
2021-08-07 15:00:00,210.0,15.4,35.9,6.03,0.578
2021-08-07 17:00:00,209.0,10.3,28.8,15.6,0.221
2021-08-07 19:00:00,224.0,6.82,26.0,25.1,0.382
2021-08-07 21:00:00,223.0,7.9,18.2,8.04,0.609
2021-08-07 22:00:00,215.0,6.4,16.3,8.04,0.454
2021-08-07 23:00:00,210.0,3.39,16.1,8.54,0.377
2021-08-08 00:00:00,210.0,2.63,16.3,9.05,0.34
2021-08-08 01:00:00,204.0,2.14,16.6,9.05,0.283
2021-08-08 02:00:00,201.0,1.16,16.3,8.54,0.177
2021-08-08 03:00:00,191.0,0.488,20.9,8.04,0.316
2021-08-08 05:00:00,183.0,0.743,35.8,8.04,0.457
2021-08-08 07:00:00,179.0,1.14,37.5,8.04,0.213
2021-08-08 08:00:00,170.0,1.36,48.4,6.53,0.295
2021-08-10 11:00:00,172.0,12.2,64.4,-1.0,0.36
2021-08-10 12:00:00,177.0,11.7,67.6,-1.0,0.957
2021-08-10 13:00:00,175.0,13.6,70.0,15.1,0.84
2021-08-10 14:00:00,189.0,20.1,63.9,15.1,0.754
2021-08-10 15:00:00,233.0,33.1,52.4,15.1,0.819
2021-08-10 17:00:00,189.0,14.3,68.5,13.1,0.671
2021-08-10 18:00:00,186.0,12.8,70.7,13.1,0.745
2021-08-10 19:00:00,182.0,12.6,68.5,11.6,0.801
2021-08-10 20:00:00,192.0,13.0,64.1,10.1,0.905
2021-08-10 22:00:00,192.0,15.4,53.0,10.1,1.12
2021-08-10 23:00:00,194.0,12.9,37.8,10.1,0.701
2021-08-11 00:00:00,199.0,14.6,28.3,10.1,0.839
2021-08-11 01:00:00,178.0,6.61,35.3,13.1,0.932
2021-08-11 02:00:00,164.0,6.49,38.2,16.1,0.852
2021-08-11 03:00:00,162.0,3.22,44.4,16.1,0.487
2021-08-11 05:00:00,163.0,7.82,29.9,9.05,0.831
2021-08-11 07:00:00,187.0,21.9,36.3,10.1,1.04
2021-08-11 09:00:00,245.0,34.4,41.4,11.1,1.13
2021-08-12 11:00:00,228.0,33.5,44.6,-1.0,1.06
2021-08-12 13:00:00,255.0,32.6,48.2,32.2,1.41
2021-08-12 14:00:00,247.0,23.1,67.5,32.2,1.29
2021-08-12 15:00:00,248.0,21.5,69.4,32.2,1.29
2021-08-12 16:00:00,264.0,22.1,74.3,23.6,1.07
2021-08-12 17:00:00,198.0,10.7,81.4,15.1,1.28
2021-08-12 18:00:00,183.0,7.56,86.7,15.1,1.14
2021-08-12 19:00:00,203.0,7.82,90.9,14.1,1.21
2021-08-12 20:00:00,191.0,6.56,86.4,13.1,1.22
2021-08-12 21:00:00,194.0,10.6,76.8,13.1,1.25
2021-08-12 23:00:00,204.0,12.1,60.4,11.1,0.888
2021-08-13 01:00:00,189.0,5.27,69.7,10.1,1.09
2021-08-13 15:00:00,171.0,3.91,84.4,16.1,0.884
2021-08-13 16:00:00,174.0,4.84,84.8,16.1,0.807
2021-08-13 18:00:00,173.0,5.26,86.1,-1.0,1.04
2021-08-13 19:00:00,176.0,6.8,85.4,-1.0,0.884
2021-08-13 20:00:00,177.0,6.58,84.9,-1.0,1.06
2021-08-13 21:00:00,216.0,15.7,68.7,-1.0,1.27
2021-08-13 22:00:00,198.0,8.08,73.2,23.1,1.37
2021-08-13 23:00:00,190.0,6.72,75.6,23.1,1.02
2021-08-14 01:00:00,162.0,1.95,72.4,31.2,0.818
2021-08-14 02:00:00,154.0,0.656,80.5,39.2,0.707
2021-08-14 03:00:00,155.0,-0.00616,76.6,39.2,0.819
2021-08-14 04:00:00,153.0,-0.0921,69.1,31.7,0.733
2021-08-14 05:00:00,156.0,0.0486,63.7,24.1,0.946
2021-08-14 06:00:00,164.0,0.442,62.7,24.1,0.869
2021-08-14 07:00:00,166.0,1.82,57.6,24.1,0.872
2021-08-14 08:00:00,178.0,4.16,58.4,24.1,1.14
2021-08-14 09:00:00,185.0,5.67,65.8,24.1,0.963
2021-08-14 10:00:00,185.0,4.87,78.0,27.1,1.11
2021-08-14 11:00:00,193.0,6.6,80.1,27.1,0.885
2021-08-14 12:00:00,183.0,5.16,81.2,27.1,1.05
2021-08-14 13:00:00,170.0,2.57,77.8,17.1,0.74
2021-08-14 14:00:00,177.0,3.5,74.0,7.04,0.707
2021-08-14 15:00:00,171.0,2.95,70.5,7.04,0.832
2021-08-14 16:00:00,165.0,2.98,70.2,20.6,0.693
2021-08-14 17:00:00,167.0,3.8,75.4,34.2,0.945
2021-08-14 18:00:00,165.0,5.13,69.8,34.2,1.15
2021-08-14 19:00:00,156.0,4.42,65.0,31.7,1.04
2021-08-14 20:00:00,174.0,5.7,64.0,29.1,0.945
2021-08-14 21:00:00,203.0,8.44,62.2,29.1,1.12
2021-08-14 22:00:00,166.0,3.51,60.2,31.2,0.589
2021-08-14 23:00:00,154.0,0.858,56.1,33.2,0.691
2021-08-15 00:00:00,140.0,0.0184,55.8,33.2,0.824
2021-08-15 01:00:00,134.0,0.0344,59.5,16.6,0.998
2021-08-15 02:00:00,128.0,-0.291,60.8,0.0,1.02
2021-08-15 03:00:00,143.0,-0.24,63.3,0.0,0.975
2021-08-15 04:00:00,144.0,0.19,66.0,7.54,0.958
2021-08-15 05:00:00,142.0,0.461,64.2,15.1,0.924
2021-08-15 06:00:00,143.0,1.65,56.0,15.1,0.986
2021-08-15 07:00:00,136.0,0.201,51.1,11.6,1.01
2021-08-15 08:00:00,138.0,0.255,51.9,8.04,1.16
2021-08-15 09:00:00,141.0,0.438,53.9,8.04,1.03
2021-08-15 10:00:00,138.0,0.473,56.0,8.04,1.09
2021-08-15 11:00:00,144.0,0.836,57.1,-1.0,1.11
2021-08-15 12:00:00,142.0,1.55,57.5,-1.0,0.934
2021-08-15 13:00:00,142.0,2.97,57.0,51.3,0.549
2021-08-15 14:00:00,147.0,3.26,57.4,51.3,0.783
2021-08-15 15:00:00,151.0,3.99,56.4,51.3,0.61
2021-08-15 16:00:00,149.0,2.95,58.3,34.2,0.498
2021-08-15 17:00:00,153.0,3.71,56.9,17.1,0.678
2021-08-15 18:00:00,159.0,6.05,58.7,17.1,0.562
2021-08-15 19:00:00,155.0,4.23,54.5,12.6,0.66
2021-08-15 20:00:00,157.0,4.43,51.8,8.04,0.668
2021-08-15 21:00:00,157.0,4.43,49.5,8.04,0.803
2021-08-15 22:00:00,148.0,3.12,49.8,7.04,0.634
2021-08-15 23:00:00,150.0,2.78,48.0,6.03,0.668
2021-08-16 00:00:00,148.0,1.08,46.8,6.03,0.954
2021-08-16 01:00:00,138.0,0.828,48.0,4.52,1.1
2021-08-16 02:00:00,136.0,0.421,48.1,3.02,1.01
2021-08-16 03:00:00,142.0,-0.2,43.1,3.02,1.06
2021-08-16 04:00:00,136.0,1.72,42.2,3.02,0.971
2021-08-16 05:00:00,139.0,1.98,41.1,3.02,1.02
2021-08-16 06:00:00,149.0,3.72,41.4,3.02,0.959
2021-08-16 07:00:00,153.0,6.4,38.7,3.02,0.95
2021-08-16 08:00:00,173.0,14.6,35.9,5.03,1.06
2021-08-16 09:00:00,174.0,17.4,38.1,5.03,1.29
2021-08-16 10:00:00,159.0,13.6,47.2,4.52,0.999
2021-08-16 11:00:00,157.0,8.93,59.0,4.02,0.892
2021-08-16 12:00:00,162.0,10.2,59.9,4.02,0.951
2021-08-16 13:00:00,156.0,12.5,56.0,28.6,0.881
2021-08-16 14:00:00,160.0,16.9,53.6,53.3,1.11
2021-08-16 15:00:00,166.0,15.7,56.4,53.3,1.04
2021-08-16 16:00:00,165.0,18.4,61.2,41.7,0.843
2021-08-16 17:00:00,180.0,18.6,60.7,30.2,1.04
2021-08-16 18:00:00,187.0,19.2,52.9,30.2,0.795
2021-08-16 19:00:00,186.0,18.1,50.9,22.6,0.82
2021-08-16 20:00:00,181.0,16.7,47.7,15.1,0.856
2021-08-16 21:00:00,188.0,18.3,40.6,15.1,0.917
2021-08-17 00:00:00,154.0,2.02,37.1,10.1,0.649
2021-08-17 01:00:00,148.0,0.118,38.8,7.54,0.728
2021-08-17 02:00:00,144.0,0.144,38.1,5.03,0.889
2021-08-17 03:00:00,152.0,-0.0563,37.4,5.03,0.852
2021-08-17 04:00:00,151.0,0.39,36.5,5.53,0.68
2021-08-17 05:00:00,153.0,1.0,35.3,6.03,0.727
2021-08-17 06:00:00,159.0,4.13,32.9,6.03,0.728
2021-08-17 07:00:00,174.0,12.7,32.7,15.1,0.861
2021-08-17 08:00:00,193.0,15.5,47.9,24.1,0.865
2021-08-17 09:00:00,197.0,17.9,51.2,24.1,0.877
2021-08-17 10:00:00,194.0,18.5,52.2,24.1,0.827
2021-08-17 11:00:00,201.0,17.4,60.3,-1.0,0.79
2021-08-17 12:00:00,207.0,18.9,61.0,-1.0,0.893
2021-08-17 13:00:00,222.0,22.4,62.6,22.1,1.09
2021-08-17 14:00:00,219.0,22.0,54.0,22.1,1.11
2021-08-17 15:00:00,262.0,39.0,32.7,22.1,1.22
2021-08-17 16:00:00,224.0,24.9,43.2,20.1,1.05
2021-08-17 17:00:00,218.0,19.4,52.6,18.1,1.23
2021-08-17 18:00:00,209.0,12.1,46.4,18.1,1.23
2021-08-17 21:00:00,187.0,4.94,68.7,6.03,1.13
2021-08-17 22:00:00,172.0,3.3,67.0,18.6,1.07
2021-08-17 23:00:00,166.0,0.527,71.3,31.2,1.25
2021-08-18 00:00:00,161.0,0.499,65.4,31.2,1.18
2021-08-18 02:00:00,151.0,0.286,51.2,31.2,1.17
2021-08-18 03:00:00,153.0,0.0215,50.6,31.2,1.4
2021-08-18 04:00:00,149.0,-0.0149,49.2,19.1,1.12
2021-08-18 05:00:00,145.0,0.44,47.5,7.04,1.22
2021-08-18 06:00:00,148.0,1.43,47.1,7.04,0.59
2021-08-18 07:00:00,152.0,5.93,45.5,7.54,0.462
2021-08-18 08:00:00,157.0,9.09,42.9,8.04,0.49
2021-08-18 09:00:00,159.0,9.15,43.1,8.04,0.67
2021-08-18 10:00:00,154.0,8.51,45.4,9.05,0.5
2021-08-18 11:00:00,152.0,7.1,48.8,10.1,0.625
2021-08-18 12:00:00,157.0,6.67,50.5,10.1,0.611
2021-08-18 13:00:00,154.0,7.7,50.3,13.1,0.532
2021-08-18 14:00:00,153.0,8.72,48.4,16.1,0.551
2021-08-18 15:00:00,168.0,15.0,45.4,16.1,0.606
2021-08-18 16:00:00,171.0,16.8,60.9,11.1,0.393
2021-08-18 17:00:00,168.0,15.4,62.2,6.03,0.373
2021-08-18 18:00:00,164.0,5.97,65.5,6.03,0.308
2021-08-18 19:00:00,157.0,4.19,62.0,5.53,0.212
2021-08-18 20:00:00,155.0,3.64,54.5,5.03,0.339
2021-08-18 21:00:00,155.0,3.03,50.7,5.03,0.336
2021-08-18 22:00:00,149.0,1.7,51.6,4.52,0.23
2021-08-18 23:00:00,143.0,0.976,63.7,4.02,0.167
2021-08-19 00:00:00,144.0,0.535,66.1,4.02,0.0715
2021-08-19 01:00:00,138.0,-0.543,67.7,5.03,0.14
2021-08-19 02:00:00,139.0,-0.606,69.9,6.03,0.234
2021-08-19 03:00:00,145.0,-0.85,66.6,6.03,0.193
2021-08-19 04:00:00,146.0,-0.422,63.6,6.53,0.255
2021-08-19 05:00:00,147.0,-0.211,61.1,7.04,0.282
2021-08-19 06:00:00,156.0,4.09,55.1,7.04,0.449
2021-08-19 07:00:00,169.0,15.4,42.7,5.03,0.572
2021-08-20 14:00:00,147.0,2.42,71.6,2.01,-0.0212
2021-08-20 15:00:00,141.0,2.38,68.8,2.01,-0.00794
2021-08-20 16:00:00,138.0,2.43,69.9,3.02,-0.0966
2021-08-20 17:00:00,144.0,3.08,71.3,4.02,-0.116
2021-08-20 18:00:00,150.0,3.08,68.3,4.02,0.139
2021-08-20 19:00:00,157.0,5.42,63.7,1.01,-0.221
2021-08-20 20:00:00,201.0,18.7,48.5,-2.01,-0.251
2021-08-20 21:00:00,198.0,15.2,44.6,-2.01,-0.368
2021-08-20 22:00:00,171.0,9.17,47.0,0.503,0.13
2021-08-21 01:00:00,146.0,3.64,47.5,6.53,0.0741
2021-08-21 02:00:00,140.0,1.96,50.9,10.1,0.237
2021-08-21 03:00:00,139.0,0.731,51.7,10.1,0.0688
2021-08-21 04:00:00,136.0,0.965,43.1,35.7,-0.0331
2021-08-21 05:00:00,136.0,1.25,40.0,61.3,-0.164
2021-08-21 06:00:00,140.0,1.87,38.9,61.3,-0.204
2021-08-21 07:00:00,138.0,2.83,42.1,38.7,-0.388
2021-08-21 08:00:00,141.0,2.49,41.0,16.1,-3.8e-06
2021-08-21 09:00:00,152.0,2.99,50.9,16.1,-0.236
2021-08-21 10:00:00,151.0,3.58,65.1,12.1,-0.0198
2021-08-21 11:00:00,160.0,3.78,73.6,8.04,-0.127
2021-08-21 12:00:00,157.0,4.58,77.4,8.04,-0.107
2021-08-21 13:00:00,160.0,6.28,77.2,22.1,-0.142
2021-08-21 14:00:00,156.0,5.47,74.6,36.2,-0.225
2021-08-22 22:00:00,141.0,5.36,38.0,-1.0,-0.045
2021-08-22 23:00:00,141.0,4.91,38.5,-1.0,0.127
2021-08-23 00:00:00,163.0,4.51,37.6,-1.0,0.167
2021-08-23 01:00:00,149.0,3.36,38.8,-1.0,0.322
2021-08-23 02:00:00,142.0,2.24,38.7,-1.0,0.271
2021-08-23 03:00:00,138.0,1.34,42.3,1.01,0.102
2021-08-23 04:00:00,142.0,2.25,44.0,1.01,0.216
2021-08-23 05:00:00,139.0,3.19,46.7,1.01,0.0873
2021-08-23 06:00:00,151.0,7.56,41.9,1.01,0.037
2021-08-23 07:00:00,178.0,12.2,40.0,1.01,-0.114
2021-08-23 08:00:00,225.0,21.6,39.2,1.01,0.179
2021-08-23 09:00:00,226.0,23.9,35.0,8.54,0.417
2021-08-23 10:00:00,200.0,15.5,40.6,16.1,-0.0821
2021-08-23 11:00:00,193.0,11.2,49.6,16.1,-0.161
2021-08-23 12:00:00,202.0,11.8,56.5,16.1,-0.0847
2021-08-23 13:00:00,220.0,21.4,53.9,-1.0,-0.427
2021-08-23 14:00:00,221.0,22.8,56.2,-1.0,0.347
2021-08-23 15:00:00,253.0,27.4,57.0,104.0,0.107
2021-08-23 16:00:00,238.0,17.2,66.8,104.0,0.0728
2021-08-24 13:00:00,262.0,40.0,30.2,-1.0,-0.288
2021-08-24 14:00:00,266.0,37.1,30.9,-1.0,0.472
2021-08-24 15:00:00,223.0,31.1,36.1,-1.0,0.685
2021-08-24 16:00:00,213.0,33.2,36.0,3.02,0.47
2021-08-24 17:00:00,280.0,36.9,38.1,3.02,0.498
2021-08-24 19:00:00,201.0,25.6,45.3,-1.0,0.302
2021-08-24 20:00:00,207.0,26.5,37.0,-1.0,0.0966
2021-08-24 21:00:00,187.0,14.8,43.6,-1.0,0.306
2021-08-24 22:00:00,163.0,7.2,46.1,-1.0,0.38
2021-08-24 23:00:00,168.0,7.65,40.2,-1.0,0.148
2021-08-25 00:00:00,164.0,4.56,42.7,-1.0,0.112
2021-08-25 01:00:00,145.0,2.38,47.8,-1.0,0.11
2021-08-25 02:00:00,138.0,0.865,54.3,-1.0,0.21
2021-08-25 03:00:00,139.0,0.692,49.3,-1.0,-0.0516
2021-08-25 04:00:00,139.0,0.792,47.1,-1.0,0.0318
2021-08-25 05:00:00,139.0,1.03,46.0,-1.0,0.0423
2021-08-25 06:00:00,141.0,3.15,43.2,-1.0,-0.11
2021-08-25 07:00:00,152.0,12.1,34.6,-1.0,-0.0265
2021-08-25 08:00:00,158.0,17.7,35.6,-1.0,0.116
2021-08-25 09:00:00,157.0,17.2,39.9,-1.0,0.082
2021-08-25 10:00:00,163.0,16.4,43.9,-1.0,0.183
2021-08-25 11:00:00,168.0,13.4,48.5,-1.0,0.408
2021-08-25 16:00:00,173.0,10.8,41.3,3.02,0.41
2021-08-25 17:00:00,173.0,9.87,44.9,3.02,0.111
2021-08-25 18:00:00,164.0,6.67,47.4,3.02,0.111
2021-08-25 19:00:00,162.0,6.03,45.4,3.02,0.339
2021-08-25 20:00:00,164.0,4.82,45.0,3.02,0.364
2021-08-25 21:00:00,157.0,3.46,46.4,2.01,0.0397
2021-08-25 22:00:00,155.0,2.13,48.6,1.01,-0.202
